"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"831",831,"JEXUF","AAHKK","P","S","P",0.765123874,15154.7005,0,0.788159234,0.768032096,0.909989488,0.462964134,0.410424205,0.117205101,0.699367272,0.549760153,0.448073618,0.135108878,0.035440151,0.420011493,0.813255388,0.167042393,0.127149906,0.79302569,0.722700799,0.213776139,0.380459841,0.872567365,0.31127058
"832",832,"LRLLM","LTCIH","S","S","S",0.564736571,44930.17452,0,0.22457572,0.053332746,0.136248903,0.873256932,0.967623201,0.742299693,0.215599823,0.155646922,0.908841004,0.434520771,0.064963511,0.274422727,0.349511378,0.784593065,0.945101594,0.460286513,0.744276386,0.629525189,0.843512894,0.425954462,0.659698159
"833",833,"SATOR","FVFQY","S","P","P",0.332199694,11592.12236,0,0.029057189,0.661573259,0.089660878,0.818380292,0.587332112,0.287477967,0.432405683,0.726311117,0.042985247,0.830885188,0.099393476,0.33070104,0.661035526,0.900746627,0.895907896,0.442095719,0.05528611,0.809260593,0.632566424,0.793125074,0.758074232
"834",834,"XLAWI","JPPVY","P","S","P",0.363583449,31222.30192,0,0.566324582,0.112342677,0.136611286,0.069183467,0.473206955,0.937143353,0.97195214,0.747065595,0.604868957,0.633846658,0.591853708,0.011727594,0.765782406,0.295103514,0.972168878,0.015922405,0.248473554,0.102566677,0.822087776,0.96952011,0.47399856
"835",835,"WFTRJ","QJKGK","S","P","U",0.447166774,13203.70028,0,0.573124434,0.966821172,0.058812245,0.806891018,0.300204379,0.960769841,0.858104645,0.797783449,0.399758747,0.388993462,0.207398558,0.365830896,0.046792149,0.13872998,0.966606383,0.632999654,0.763962446,0.074979169,0.222814729,0.574637352,0.540366208
"836",836,"LJKCM","HJNCU","S","S","P",0.072673734,15005.93495,0,0.37434072,0.186340762,0.208020383,0.883947646,0.268804549,0.887568513,0.077279734,0.701968472,0.215176674,0.53030679,0.770793801,0.21214261,0.114614051,0.238998052,0.088422636,0.280958736,0.233850274,0.713598149,0.696359572,0.439190621,0.634758204
"837",837,"TUNSP","TGUNH","P","P","P",0.449509967,36496.82577,0,0.50376908,0.550749832,0.954143919,0.863188694,0.707583777,0.232384279,0.152678706,0.188614192,0.011258951,0.821483782,0.687098821,0.030760818,0.859304302,0.257673447,0.827639989,0.277292908,0.936546445,0.542080795,0.028485023,0.013811786,0.421180141
"838",838,"EEMCE","WYRHB","S","P","P",0.170229988,46713.88317,0,0.356807207,0.52675557,0.411969162,0.255959145,0.609680842,0.593429417,0.26682162,0.879242008,0.888362261,0.978277167,0.167102927,0.39163207,0.855702025,0.00376039,0.113407732,0.793386408,0.865231178,0.436860261,0.200369148,0.500678794,0.630586321
"839",839,"CPDFM","MTOJS","P","S","P",0.420341712,30036.59103,0,0.775238815,0.388034246,0.367767495,0.751602564,0.78928546,0.170655139,0.22048382,0.5492074,0.671703689,0.452026274,0.567477492,0.638434929,0.755220555,0.023805715,0.559810178,0.733171429,0.783981198,0.951452208,0.01151273,0.994332131,0.528744863
"840",840,"FPNMF","KNMOA","P","S","P",0.059788479,40828.00987,0,0.929568334,0.486249899,0.037962413,0.718553429,0.585772226,0.146433111,0.34529634,0.457256054,0.573702441,0.753145052,0.021959874,0.611803501,0.832368395,0.952391332,0.26825679,0.822802817,0.464404607,0.77100528,0.583152451,0.122302864,0.618952667
"841",841,"VOOUL","PWMJL","S","S","P",0.769000854,8630.074832,0,0.250804072,0.233190507,0.601155091,0.157003025,0.916316772,0.098750266,0.975381497,0.635968574,0.30789114,0.33240038,0.619695382,0.37049699,0.435843212,0.964803542,0.677367269,0.012436162,0.952266527,0.45443619,0.878896325,0.561860537,0.624334789
"842",842,"CBRXK","VELKQ","U","P","U",0.593256888,18104.95647,3,0.95178221,0.972064418,0.856180923,0.462273341,0.745762497,0.695573749,0.462071659,0.64834191,0.367577323,0.696073984,0.900312603,0.927735169,0.581401182,0.335022592,0.180353864,0.730093525,0.958360259,0.126143887,0.707726349,0.061361965,0.591049824
"843",843,"NMEAQ","KUIEM","P","U","S",0.654887108,26770.45687,0,0.494128291,0.499689329,0.782407972,0.094351106,0.843148821,0.378507221,0.198258438,0.109588569,0.593155622,0.248133474,0.969100589,0.048696205,0.50018913,0.578716187,0.3150851,0.246517543,0.740921237,0.149313105,0.466427382,0.714616946,0.667471242
"844",844,"PBNTA","JFXJR","S","P","S",0.151250857,4340.108522,0,0.813708817,0.171899292,0.643621082,0.262369277,0.12351021,0.402907936,0.652541683,0.173068053,0.710271896,0.489242154,0.026261729,0.259291247,0.117800516,0.741568119,0.51958896,0.1877722,0.420098426,0.216918591,0.412301923,0.723826452,0.868290242
"845",845,"OHFIN","QVUGC","U","U","P",0.558256748,46231.25928,1,0.120597943,0.146562601,0.037012501,0.069260969,0.428272879,0.583922094,0.11668251,0.669213119,0.995706851,0.447835942,0.39046304,0.723925662,0.75912292,0.765661799,0.293267715,0.982908173,0.869196217,0.617541594,0.439355755,0.957327038,0.789001355
"846",846,"LFFVN","NKOEU","S","S","P",0.135923115,49952.66973,2,0.13899108,0.898924726,0.928597612,0.815824256,0.9581583,0.068315883,0.579054975,0.42688601,0.733928859,0.049470969,0.045177327,0.284189164,0.35304178,0.111437653,0.456157949,0.907811079,0.616983166,0.036529383,0.588390585,0.557260771,0.628694238
"847",847,"LBADI","KCEII","P","P","P",0.134369408,41292.11717,0,0.250749128,0.922116801,0.659490004,0.661430447,0.523731893,0.649299815,0.399978123,0.030559122,0.264733725,0.54712822,0.343758049,0.873629146,0.816124922,0.252669903,0.040555866,0.590481151,0.02117336,0.373717216,0.2920964,0.608304067,0.516394243
"848",848,"RSFEB","GWVBG","P","U","P",0.228478903,28087.26541,0,0.29976982,0.257311895,0.884621219,0.414747426,0.214154313,0.655789983,0.293025254,0.374595597,0.273344647,0.422561048,0.763733674,0.209836445,0.937766722,0.374371832,0.701994569,0.700278562,0.554736797,0.322791226,0.996032542,0.283288456,0.318634269
"849",849,"AIWMN","AKKWF","P","S","P",0.468566136,14298.5723,0,0.339251684,0.107292484,0.562364735,0.078036491,0.623334112,0.989843254,0.180905672,0.924031264,0.229549377,0.593228605,0.09298252,0.763503282,0.207010163,0.945100206,0.533693031,0.563520193,0.708789676,0.660186614,0.849179818,0.612449058,0.440761662
"850",850,"OFYKK","PCRFE","P","P","P",0.448449257,28520.13812,0,0.928802881,0.1391655,0.310069366,0.961854026,0.569890279,0.567677388,0.728273507,0.805958392,0.078135117,0.878524779,0.10423982,0.7017949,0.367510639,0.633467271,0.143242112,0.174600825,0.391254259,0.669330506,0.33219304,0.066710379,0.801515903
"851",851,"CDVOM","YDBCV","P","S","P",0.01266645,7886.66243,0,0.664699061,0.456055798,0.011191313,0.659400568,0.649665644,0.932523179,0.82627843,0.98957028,0.295076954,0.121442615,0.231026569,0.784492668,0.729108241,0.685229205,0.67940153,0.128418086,0.291939347,0.58120916,0.35612987,0.312756475,0.64864766
"852",852,"KEPDW","SQOIR","P","S","U",0.489193824,42886.6134,0,0.697876199,0.488810997,0.74599304,0.386034253,0.954827174,0.927855342,0.699926913,0.815065171,0.687532984,0.430971326,0.517712904,0.454909004,0.638330513,0.105945696,0.398857771,0.050858956,0.438576591,0.639595121,0.725862477,0.205595139,0.551904133
"853",853,"JSDSF","FLLLH","P","S","P",0.455983707,23767.60191,0,0.946774412,0.274680435,0.790658507,0.008601561,0.070031498,0.869492977,0.950440596,0.343319057,0.88854896,0.364101136,0.954797965,0.927923165,0.502219339,0.063416071,0.579588658,0.847130741,0.198622331,0.438281155,0.474392477,0.341287945,0.445644747
"854",854,"QYGUU","AWLSX","S","S","S",0.919038982,42573.33179,0,0.691084942,0.200484173,0.115749307,0.209838416,0.400381465,0.072081167,0.655657224,0.772889198,0.913999895,0.814332805,0.977259302,0.561959765,0.147842577,0.502708412,0.254090632,0.529879015,0.826379721,0.804090317,0.494843034,0.237224583,0.778222553
"855",855,"WBOJL","IBHTX","P","P","S",0.197626066,32277.91051,0,0.669096742,0.448782967,0.697957286,0.371868914,0.896378764,0.320160796,0.476470574,0.452712256,0.707664648,0.404700494,0.978690735,0.698880521,0.573846726,0.547212272,0.437053901,0.693125891,0.060859759,0.788754255,0.581293586,0.982219072,0.342443908
"856",856,"VIAAE","USAWA","P","P","S",0.14417153,49873.4405,1,0.728230298,0.673109274,0.97116663,0.794461153,0.28160842,0.751208994,0.416737337,0.864743394,0.9896625,0.10456091,0.403269289,0.746422298,0.027104801,0.641671122,0.952964943,0.496756633,0.814441406,0.853836474,0.597934692,0.558123663,0.43865972
"857",857,"ETJIN","PJHAW","P","S","P",0.116566579,25748.78896,0,0.985104576,0.71710759,0.577617935,0.027012276,0.45206847,0.241791601,0.759731556,0.662699514,0.290523348,0.188624733,0.458836975,0.24714779,0.920530311,0.708954572,0.963100707,0.732765992,0.104583414,0.296844606,0.279097151,0.615381926,0.461218331
"858",858,"CDKHC","YDDUY","P","S","S",0.780276876,36250.25767,0,0.131278178,0.508971472,0.66007053,0.150876484,0.809556514,0.104757174,0.261348724,0.443936595,0.991887648,0.50728542,0.671355677,0.532962006,0.57340497,0.422631696,0.051073009,0.793247659,0.952099636,0.496554993,0.321650433,0.497644297,0.58150777
"859",859,"HRKMY","JYWFC","P","P","U",0.203789293,28979.58225,0,0.690431129,0.42215575,0.744260864,0.630393021,0.863385671,0.783503481,0.207132986,0.659340466,0.511927583,0.511717551,0.141040628,0.870622114,0.828588416,0.495201684,0.42668801,0.01457698,0.751178633,0.910255655,0.063035724,0.513341227,0.39081441
"860",860,"TJHUK","YYJOJ","U","S","P",0.002703569,32928.60709,0,0.37313207,0.613557674,0.058736809,0.666500115,0.751989839,0.172047592,0.351861735,0.352422672,0.008667122,0.168743477,0.034822801,0.844178462,0.655794351,0.755436311,0.89175703,0.931128327,0.812392449,0.236297148,0.228589809,0.196554947,0.380445859
"861",861,"WCGVN","IPQVR","P","S","S",0.9350987,43845.97803,0,0.031453221,0.437013736,0.56834285,0.622795263,0.340051314,0.46055099,0.541964525,0.545739746,0.173617602,0.586435754,0.977434046,0.152301804,0.292627846,0.49270363,0.643171788,0.471569444,0.208417919,0.127161568,0.053578474,0.047441379,0.626833765
"862",862,"YNLJM","OUSJO","U","P","P",0.341010702,48992.88283,0,0.955875503,0.101049497,0.757075011,0.027398327,0.304815409,0.422543063,0.472353791,0.15557099,0.662879493,0.139287633,0.3846359,0.162474556,0.010871997,0.462364043,0.089408284,0.574074021,0.060265529,0.476716694,0.922260546,0.688624814,0.532812425
"863",863,"AVPJW","NHLKY","S","P","U",0.535965684,34557.13328,0,0.220794218,0.990983452,0.691525007,0.259039708,0.054987203,0.628929454,0.171211354,0.974572688,0.77737186,0.193024503,0.592635836,0.83380643,0.810132981,0.918139288,0.625436466,0.217760398,0.83247318,0.770831411,0.538853401,0.93939984,0.647578835
"864",864,"HLMYB","HOXRK","P","S","P",0.658589646,11877.1385,0,0.422286724,0.470890572,0.935927143,0.182459021,0.431452381,0.616118705,0.171090683,0.021139659,0.320845662,0.918383413,0.476392892,0.419653068,0.670961842,0.470044309,0.259970808,0.406365245,0.52930347,0.531429748,0.047449115,0.069330674,0.408576401
"865",865,"ELRLQ","ESHBP","P","U","P",0.178179064,19776.12435,1,0.595050511,0.389787803,0.865228813,0.686283625,0.4183762,0.465793665,0.158681469,0.615163814,0.738135026,0.910988751,0.965051743,0.806677506,0.622724895,0.392274858,0.230691371,0.194938509,0.531390688,0.635784972,0.526908449,0.910897759,0.608089721
"866",866,"SXEWL","NDMNJ","P","S","P",0.126430437,22833.68197,2,0.26141747,0.399235192,0.585284068,0.398521249,0.053711293,0.670029468,0.578156699,0.661677627,0.647669944,0.658751611,0.806605757,0.258155104,0.953458557,0.993465667,0.967570659,0.29518223,0.739881744,0.076999148,0.551935519,0.494865299,0.672867424
"867",867,"GGAFS","RHODK","P","U","S",0.937543972,8175.92556,0,0.934390273,0.28012664,0.124493514,0.363629547,0.957025926,0.431195393,0.629554435,0.240558463,0.359328671,0.687192237,0.930354009,0.215764308,0.007034278,0.123158514,0.874133073,0.503490888,0.176186864,0.145194553,0.571000029,0.387870035,0.809107667
"868",868,"BEXID","DSBTK","P","P","S",0.75439206,43717.52928,1,0.947015543,0.284712636,0.477015722,0.068757733,0.704729882,0.384369506,0.105102947,0.499584632,0.085958313,0.837841306,0.722013881,0.634801527,0.548012293,0.106750025,0.312466637,0.871107006,0.236182286,0.220977168,0.507448563,0.148384392,0.609907529
"869",869,"UMOXR","NWDYN","U","S","U",0.325879367,13383.62901,0,0.894070469,0.79400025,0.817589041,0.461555835,0.546801823,0.941487882,0.263427204,0.618222087,0.90854658,0.375062685,0.219895888,0.924369902,0.052698174,0.86511494,0.739944017,0.528028732,0.990450926,0.839718244,0.554874774,0.082396602,0.543797399
"870",870,"JWDKN","OSOLH","S","P","P",0.043905774,33722.09031,0,0.543357199,0.345439775,0.231955836,0.722508806,0.024873876,0.543430311,0.930625382,0.783894804,0.016677148,0.349056443,0.945871647,0.358854587,0.452143875,0.215869511,0.597106656,0.068268628,0.903639032,0.92218128,0.718712612,0.176487443,0.604788904
"871",871,"PLBJW","DMKQN","S","S","S",0.231598517,35051.06648,2,0.590736759,0.127027969,0.886695121,0.567397511,0.348178741,0.685053259,0.626750654,0.2894729,0.587529587,0.944236317,0.259470851,0.379974598,0.236032567,0.00641745,0.495841367,0.441180663,0.878458349,0.827336242,0.025646688,0.011825278,0.94566985
"872",872,"ACCXU","NLNAL","U","P","U",0.282428168,26874.23922,3,0.333353204,0.225089765,0.596139409,0.985052561,0.487979313,0.581981121,0.661831284,0.736329235,0.457969419,0.127352523,0.07844453,0.424655022,0.953186859,0.410268529,0.788364766,0.985751867,0.956203078,0.461772279,0.000807468,0.682766828,0.385094309
"873",873,"ARQFB","DFQVE","S","P","S",0.522098903,45666.67404,1,0.300102841,0.236732204,0.37956835,0.256062793,0.817529863,0.815502761,0.65411755,0.978005519,0.363878366,0.932755868,0.243358438,0.106564252,0.359080499,0.059697706,0.094185453,0.187944664,0.457004063,0.464830054,0.634587752,0.293603654,0.708658268
"874",874,"BLXQW","ONVOH","S","S","P",0.162337009,2649.490507,0,0.399932781,0.978293608,0.482858609,0.870333128,0.318117492,0.093549047,0.928978655,0.715358416,0.260285517,0.166516491,0.716965259,0.367060292,0.814273345,0.099760343,0.243824076,0.171203683,0.578223113,0.495618598,0.45227784,0.782185218,0.58550434
"875",875,"RLOPY","ROROK","P","P","P",0.630259939,24149.22007,0,0.797453849,0.134436293,0.753788446,0.578973993,0.785037474,0.229920964,0.205413033,0.901539049,0.296614044,0.245927726,0.01975413,0.240135651,0.299598845,0.927316102,0.165174142,0.25452078,0.472405746,0.513042681,0.414827991,0.677063392,0.511897518
"876",876,"YYTVL","GWFTU","S","S","P",0.857028077,4641.613011,1,0.726663991,0.524141864,0.440340381,0.822239255,0.618364275,0.805208684,0.305420545,0.267273846,0.272859515,0.485239452,0.041167227,0.983482274,0.825804461,0.660918424,0.131834666,0.988977882,0.712241372,0.280108737,0.696273198,0.832357064,0.445477949
"877",877,"IBXIV","WNORG","S","P","P",0.641732813,21656.12321,4,0.758494062,0.402762679,0.7117412,0.596194028,0.421093923,0.616866627,0.569344358,0.521701302,0.906090733,0.341465151,0.734855435,0.557370844,0.259889371,0.140660272,0.91720034,0.680625906,0.820663274,0.497191987,0.730904513,0.148780261,0.843235484
"878",878,"KUKWC","ABOBL","P","P","P",0.105230308,14273.27635,0,0.017635643,0.019825896,0.548306427,0.96751562,0.924643526,0.769680623,0.322398726,0.765415998,0.297883952,0.705584883,0.685325063,0.534925768,0.280734943,0.858758933,0.24289854,0.702525296,0.041575195,0.409852304,0.152412471,0.273522062,0.465002533
"879",879,"WDMWO","GPOKH","S","P","P",0.948752542,21752.69456,0,0.032230156,0.32933103,0.987619253,0.341892464,0.758211169,0.127437769,0.20968336,0.924976614,0.146832333,0.020414074,0.837738344,0.963070669,0.659957639,0.438338775,0.316121042,0.585596692,0.900598404,0.352264294,0.40138284,0.675850734,0.314032267
"880",880,"VJNQS","HYLUI","S","P","P",0.628262512,17398.09871,2,0.805001619,0.249029458,0.480421643,0.933686142,0.155141857,0.742906053,0.898311026,0.069200925,0.125187495,0.004696248,0.186677213,0.209305827,0.609390821,0.738250126,0.321402794,0.746074241,0.28827534,0.401707723,0.752541098,0.687269264,0.642966511
"881",881,"HXSHO","FQDGR","U","S","P",0.543736403,12192.50056,1,0.191796861,0.148133061,0.550312527,0.553881757,0.473808634,0.950502104,0.526428878,0.333275704,0.647537537,0.93343928,0.240641633,0.623331336,0.108005706,0.419844719,0.440662233,0.95809869,0.244442098,0.986613238,0.509339245,0.766744638,0.543231392
"882",882,"BNYSR","BOTFJ","P","P","S",0.335857498,32177.56856,1,0.452238577,0.01092152,0.402865174,0.500518898,0.710989599,0.346317248,0.018476733,0.807041582,0.447052332,0.958504773,0.717152956,0.963746755,0.831513179,0.452285581,0.120284936,0.604314579,0.061435604,0.010374369,0.422981956,0.903874017,0.535866155
"883",883,"MRJAH","CUMON","P","S","P",0.592105768,26786.96554,0,0.624609476,0.421884906,0.003786691,0.738650778,0.849560203,0.912204464,0.90907246,0.145727916,0.612285088,0.7818442,0.790925559,0.261300974,0.987680453,0.704304901,0.131984029,0.319186857,0.453887221,0.372075011,0.593453011,0.157154249,0.426348651
"884",884,"UAEIG","PWICC","S","S","S",0.913948268,19544.2962,0,0.307314878,0.466138683,0.255982152,0.246402272,0.505121707,0.166066692,0.622229677,0.612627389,0.6077584,0.405768751,0.21808538,0.844267728,0.208624683,0.990878446,0.413670498,0.618748879,0.895441881,0.284102035,0.832019322,0.535242253,0.542006292
"885",885,"LJKXJ","ENFWK","P","U","S",0.147982349,44551.64049,0,0.848587763,0.615804976,0.93163942,0.349606221,0.363477386,0.14808818,0.139236637,0.240637452,0.827069092,0.988493423,0.39684827,0.462311716,0.93513362,0.73793493,0.172801678,0.258064132,0.12557192,0.575474933,0.674739168,0.313317013,0.729672885
"886",886,"BISTL","LUOHC","U","S","P",0.43993198,20355.97566,1,0.335933473,0.114762302,0.933241072,0.34023969,0.803075741,0.553955664,0.696827063,0.454489462,0.849541497,0.543617693,0.320568629,0.984310277,0.765140699,0.28124221,0.415863264,0.74075192,0.601948892,0.568316423,0.097308366,0.578511077,0.581394442
"887",887,"DOYDM","KMRPD","S","S","S",0.404140386,11230.20328,2,0.282509746,0.695770833,0.224185583,0.440747426,0.050670527,0.137532756,0.960839135,0.339282602,0.81931322,0.586702708,0.799574611,0.868588782,0.646599658,0.096837562,0.918239351,0.010219316,0.49247064,0.73113872,0.94250493,0.456672498,0.629765388
"888",888,"EKFPN","CCSUY","P","P","S",0.050405083,20368.30464,0,0.311606071,0.853820565,0.074360643,0.767657434,0.153258721,0.514794948,0.404947472,0.065406946,0.248004841,0.353289106,0.04281172,0.242058563,0.97595354,0.666183182,0.310047271,0.947039192,0.74378164,0.490246721,0.816963118,0.174858932,0.380854404
"889",889,"TXMXD","ANMYD","S","P","U",0.983107065,47540.73045,1,0.717241273,0.606712798,0.5473494,0.430889809,0.233349501,0.153506433,0.978228823,0.568728059,0.516106876,0.85400599,0.754798302,0.119044104,0.275590931,0.784424753,0.254081875,0.434428099,0.203399697,0.127537928,0.387707216,0.122613434,0.681022733
"890",890,"QGESF","RLXSL","S","P","P",0.959254479,29104.80292,4,0.449354839,0.383459281,0.187306587,0.841654657,0.590610181,0.669738749,0.025359838,0.170293941,0.564781821,0.764624882,0.068289363,0.433925076,0.499417014,0.671825457,0.3240815,0.482828562,0.577292202,0.641351464,0.186606693,0.303976744,0.958428501
"891",891,"GMLGR","TOJQO","P","P","P",0.861113386,39300.88774,0,0.267413,0.020516587,0.219630785,0.486162989,0.39976199,0.418518426,0.091630217,0.618224354,0.197865873,0.557988809,0.696071099,0.827717389,0.997595818,0.991463015,0.842216841,0.52074699,0.784609677,0.609717468,0.733673885,0.766428439,0.363045459
"892",892,"CDCTD","ULASN","P","S","S",0.235593745,22298.73535,1,0.492977193,0.286810854,0.310793683,0.661924544,0.652452804,0.61933983,0.34709899,0.414291435,0.186996414,0.394411077,0.523684369,0.642770754,0.618045245,0.966698551,0.188438172,0.256231063,0.195444197,0.439653078,0.857333886,0.352864442,0.682916628
"893",893,"FHGJA","UREMF","S","P","S",0.770061755,41122.32192,2,0.113813801,0.310595994,0.761147994,0.432886818,0.595514249,0.424457514,0.378591929,0.202799576,0.752855837,0.372953426,0.379893305,0.316611526,0.582548435,0.529198922,0.982234651,0.075130715,0.960977295,0.615509737,0.073059524,0.170869908,0.794458053
"894",894,"XWQPN","CBEJD","S","S","P",0.001145722,45148.23279,4,0.532120859,0.441225146,0.194913493,0.286600523,0.739057188,0.678056704,0.50348798,0.692254279,0.526342895,0.297899374,0.752255773,0.892523988,0.84885451,0.748348615,0.680067632,0.359139763,0.694429971,0.788302097,0.665530218,0.58876717,0.87371914
"895",895,"QQJEE","ACCVF","P","P","S",0.028433837,23918.29124,0,0.76929257,0.725836392,0.979902932,0.229898741,0.841035657,0.3751422,0.73200925,0.745787469,0.5384895,0.755520775,0.213548154,0.198610168,0.865745919,0.22789374,0.357462223,0.264162828,0.358654095,0.16919049,0.520943176,0.267245679,0.686583911
"896",896,"GIYNU","YVOCD","P","S","P",0.5139679,27474.8447,0,0.000726093,0.018096931,0.292754687,0.378430203,0.405897089,0.32556959,0.641856603,0.855468305,0.324934595,0.10265704,0.992871142,0.918796492,0.507346215,0.726876826,0.690704933,0.42273296,0.678172929,0.055412176,0.237447034,0.698962598,0.476432954
"897",897,"YBVEQ","EHRHS","P","U","S",0.885198784,21874.16213,0,0.104650537,0.825233452,0.856900324,0.478744068,0.638205117,0.546718039,0.218269732,0.313463032,0.773549715,0.621298346,0.735717695,0.928727738,0.861312205,0.61706629,0.109784476,0.440185255,0.577568986,0.100930017,0.27985779,0.306972204,0.379520542
"898",898,"IOHEP","POHEL","U","P","S",0.119789567,22760.94546,0,0.655017617,0.514126153,0.330934223,0.287650191,0.72921484,0.142142443,0.658048305,0.138814169,0.39861601,0.616560824,0.549319339,0.678815676,0.116243884,0.438798463,0.187906004,0.578943283,0.449623672,0.251981525,0.130424174,0.897739518,0.742700691
"899",899,"CEEAF","JRUOM","P","P","P",0.228603761,28861.12029,0,0.340558848,0.960655943,0.659921831,0.040884364,0.409374718,0.42473198,0.529809276,0.068275986,0.16619847,0.609591875,0.957474466,0.481477794,0.848748254,0.718843048,0.573270968,0.399616395,0.822946185,0.608153449,0.534528385,0.555758777,0.381833979
"900",900,"CVBWL","IDLFC","S","P","P",0.246748027,10660.00162,3,0.205796649,0.191094997,0.173072036,0.184691384,0.572987817,0.43200084,0.435890612,0.527601128,0.670893797,0.198422433,0.810227676,0.518605115,0.409221016,0.666128162,0.456846632,0.768844827,0.816098756,0.197704437,0.591513263,0.580885469,0.605917802
"901",901,"LCAFD","GHVCV","P","S","S",0.655907215,34688.08277,2,0.553249884,0.216554275,0.216569679,0.371138616,0.56505979,0.151248141,0.330823795,0.041862375,0.308147367,0.746118994,0.025852674,0.071065755,0.437171343,0.959013604,0.830921096,0.657086692,0.709338267,0.432416118,0.847399623,0.380555962,0.773757593
"902",902,"OJQUA","YDXGO","S","U","P",0.36027638,35404.63652,0,0.322026621,0.036461823,0.880398698,0.171099348,0.369362286,0.873117778,0.359210102,0.08934672,0.32979324,0.176072758,0.392369708,0.277342457,0.310938823,0.378594633,0.041547908,0.063058374,0.364685302,0.276197222,0.782022667,0.314780901,0.6871035
"903",903,"SYAFT","LLDOP","S","S","S",0.086634578,41787.31793,0,0.776420222,0.009872754,0.32049315,0.550976282,0.417429609,0.664653255,0.804208384,0.779585399,0.607303178,0.042502949,0.564062097,0.141758904,0.681723255,0.779671083,0.247387514,0.235286218,0.202893208,0.639927307,0.466410724,0.496844686,0.646711742
"904",904,"KSYXW","KTUCS","P","P","S",0.243968224,36409.89094,0,0.12444423,0.45523787,0.394439824,0.811850368,0.567293998,0.33095205,0.483775355,0.532072286,0.178318531,0.698595801,0.316565611,0.084476307,0.60597568,0.715840533,0.836177922,0.152553233,0.858659665,0.082917513,0.354824847,0.545806077,0.46901313
"905",905,"OGDYU","AYXMI","P","S","U",0.658975073,17153.03087,3,0.873169631,0.57301135,0.424547948,0.08785215,0.137413278,0.910551952,0.84805407,0.839553644,0.631915555,0.359071986,0.005795049,0.426332453,0.96182164,0.357958306,0.645120715,0.788574239,0.032640943,0.417110515,0.738803928,0.030777775,0.802743139
"906",906,"OJBOG","JEBBJ","P","S","S",0.74560124,41341.77447,2,0.299267538,0.422948602,0.439460646,0.774468186,0.573191791,0.091561829,0.721667733,0.818783257,0.198340273,0.269431258,0.49583969,0.726983367,0.321887933,0.833982037,0.04673179,0.509266367,0.923243708,0.054756373,0.978855638,0.753958722,0.476460488
"907",907,"SDIIE","GVFUS","P","U","P",0.603899599,18513.1775,0,0.147902219,0.951458668,0.031286762,0.815365777,0.376641986,0.426998303,0.259816159,0.593627795,0.282317248,0.453002403,0.029353783,0.379831322,0.624425663,0.589180156,0.618891306,0.442511428,0.877432203,0.939924052,0.341981047,0.403638105,0.687193307
"908",908,"MCQDQ","RELLP","S","P","P",0.09603024,16101.97615,2,0.006921249,0.659616728,0.889215894,0.910346533,0.163333738,0.798946912,0.207662952,9.09105e-05,0.374266051,0.207845534,0.595465656,0.773899806,0.870181059,0.098692692,0.218564612,0.377825903,0.661350888,0.733989604,0.020803701,0.812679923,0.592648368
"909",909,"ADFEK","LOTSI","S","P","U",0.167953128,10780.84129,0,0.90147484,0.364572783,0.513162268,0.7961239,0.74041738,0.655859945,0.69884811,0.468223989,0.182528035,0.426993519,0.83737119,0.325648669,0.962072512,0.481716622,0.521573022,0.773219739,0.251856559,0.120267261,0.620191809,0.085165821,0.359478206
"910",910,"OUVMY","RWABB","U","U","S",0.206144477,14505.83106,1,0.141223219,0.010581006,0.616081945,0.125354354,0.114797264,0.188430531,0.925915456,0.847048483,0.667158686,0.416681718,0.029448949,0.367077598,0.939269003,0.609724343,0.775635706,0.738983662,0.096065753,0.621354795,0.545395218,0.700168745,0.828160668
"911",911,"WCLNM","FVOGI","P","U","P",0.64176287,13937.67019,0,0.661706628,0.415883274,0.98345812,0.584002048,0.133135039,0.256161462,0.582913291,0.87291736,0.657651454,0.225486074,0.342924856,0.64419968,0.098813885,0.69458213,0.89154449,0.815640671,0.923917239,0.640471903,0.691941413,0.937603818,0.618087535
"912",912,"EAGMN","HWPEG","U","P","P",0.896679506,16698.91569,0,0.620105915,0.957751103,0.673495391,0.904590267,0.555820117,0.424165001,0.294345297,0.236219172,0.180404692,0.483882741,0.689345228,0.489116309,0.707462191,0.483799091,0.367637863,0.128820919,0.787373837,0.233160045,0.685629789,0.506041631,0.18071286
"913",913,"QRYJN","XOWJU","P","U","P",0.928889272,39718.7304,0,0.404272533,0.577895007,0.715752364,0.782039502,0.344836215,0.987170056,0.232257386,0.453812682,0.145648991,0.91806778,0.064490816,0.40226567,0.197712977,0.531920943,0.698668748,0.466100899,0.261234418,0.441717683,0.055644227,0.22872351,0.69706993
"914",914,"JCXYM","HJAKN","S","P","P",0.393528338,15300.56277,4,0.211994492,0.421676472,0.501873976,0.409326965,0.560354055,0.614678767,0.676170471,0.374027992,0.687370801,0.919822178,0.539372835,0.82405441,0.197852247,0.818616971,0.656315622,0.109877862,0.966217776,0.027093435,0.653424461,0.200254762,1.019039398
